game_id,source,source_title,confidence_score,matched_by
aero_elite_combat_academy,metacritic,Aero Elite: Combat Academy,100,exact_title_platform_year
aero_elite_combat_academy,vgsales,Aero Elite: Combat Academy,100,exact_title_platform_year
aero_fighters_assault,vgsales,AeroFighters Assault,100,exact_title_platform_year
aero_porter,metacritic,Aero Porter,100,exact_title_platform_year
aero_porter,metacritic,Aero Porter,100,exact_title_platform_year
aerogauge,vgsales,Aero Gauge,100,exact_title_platform_year
aeternoblade,metacritic,AeternoBlade,100,exact_title_platform_year
aeternoblade,metacritic,AeternoBlade,100,exact_title_platform_year
aeternoblade_ii,metacritic,AeternoBlade II,100,exact_title_platform_year
code_geass_hangyaku_no_lelouch,vgsales,Code Geass: Hangyaku no Lelouch,100,exact_title_platform_year
affordable_space_adventures,metacritic,Affordable Space Adventures,100,exact_title_platform_year
afrika,metacritic,Afrika,100,exact_title_platform_year
afrika,vgsales,Afrika,100,exact_title_platform_year
afro_samurai,vgsales,Afro Samurai,100,exact_title_platform_year
afro_samurai,vgsales,Afro Samurai,100,exact_title_platform_year
afro_samurai,metacritic,Afro Samurai,100,exact_title_platform_year
afro_samurai,metacritic,Afro Samurai,100,exact_title_platform_year
after_burner_black_falcon,metacritic,After Burner: Black Falcon,100,exact_title_platform_year
after_burner_climax,metacritic,After Burner Climax,100,exact_title_platform_year
after_burner_climax,metacritic,After Burner Climax,100,exact_title_platform_year
aftercharge,metacritic,Aftercharge,100,exact_title_platform_year
aftercharge,metacritic,Aftercharge,100,exact_title_platform_year
afterparty,metacritic,Afterparty,100,exact_title_platform_year
afterparty,metacritic,Afterparty,100,exact_title_platform_year
again_interactive_crime_novel,metacritic,Again: Interactive Crime Novel,100,exact_title_platform_year
agassi_tennis_generation,vgsales,Agassi Tennis Generation,100,exact_title_platform_year
agatha_christie_evil_under_the_sun,vgsales,Agatha Christie: Evil Under the Sun,100,exact_title_platform_year
agatha_christie_the_abc_murders,metacritic,Agatha Christie: The ABC Murders,100,exact_title_platform_year
age_of_booty,metacritic,Age of Booty,100,exact_title_platform_year
age_of_empires_ii_definitive_edition,metacritic,Age of Empires II: Definitive Edition,100,exact_title_platform_year
age_of_empires_mythologies,metacritic,Age of Empires: Mythologies,100,exact_title_platform_year
age_of_empires_mythologies,vgsales,Age of Empires: Mythologies,100,exact_title_platform_year
age_of_empires_the_age_of_kings,vgsales,Age of Empires: The Age of Kings,100,exact_title_platform_year
age_of_empires_the_age_of_kings,metacritic,Age of Empires: The Age of Kings,100,exact_title_platform_year
age_of_mythology_extended_edition,metacritic,Age of Mythology: Extended Edition,100,exact_title_platform_year
age_of_mythology_extended_edition,metacritic,Age of Mythology: Extended Edition,100,exact_title_platform_year
age_of_mythology_the_titans,metacritic,Age of Mythology: The Titans,100,exact_title_platform_year
age_of_mythology_the_titans,vgsales,Age of Mythology: The Titans,100,exact_title_platform_year
age_of_wonders_iii,metacritic,Age of Wonders III,100,exact_title_platform_year
age_of_wonders_iii,metacritic,Age of Wonders III,100,exact_title_platform_year
age_of_wonders_planetfall,metacritic,Age of Wonders: Planetfall,100,exact_title_platform_year
age_of_wonders_planetfall,metacritic,Age of Wonders: Planetfall,100,exact_title_platform_year
age_of_zombies,metacritic,Age of Zombies,100,exact_title_platform_year
ageless,metacritic,Ageless,100,exact_title_platform_year
agent_a_a_puzzle_in_disguise,metacritic,Agent A: A Puzzle In Disguise,100,exact_title_platform_year
agents_of_mayhem,metacritic,Agents of Mayhem,100,exact_title_platform_year
agents_of_mayhem,metacritic,Agents of Mayhem,100,exact_title_platform_year
aggressive_inline,metacritic,Aggressive Inline,100,exact_title_platform_year
aggressive_inline,metacritic,Aggressive Inline,100,exact_title_platform_year
aggressive_inline,metacritic,Aggressive Inline,100,exact_title_platform_year
aggressive_inline,vgsales,Aggressive Inline,100,exact_title_platform_year
aggressive_inline,vgsales,Aggressive Inline,100,exact_title_platform_year
agile_warrior_f_111x,vgsales,Agile Warrior F-111X,100,exact_title_platform_year
agony,metacritic,Agony,100,exact_title_platform_year
agony,metacritic,Agony,100,exact_title_platform_year
ai_the_somnium_files,metacritic,AI: The Somnium Files,100,exact_title_platform_year
ai_the_somnium_files,metacritic,AI: The Somnium Files,100,exact_title_platform_year
ai_war_fleet_command,metacritic,AI War: Fleet Command,100,exact_title_platform_year
aibou_ds,vgsales,Aibou DS,100,exact_title_platform_year
aidyn_chronicles_the_first_mage,vgsales,Aidyn Chronicles: The First Mage,100,exact_title_platform_year
aidyn_chronicles_the_first_mage,metacritic,Aidyn Chronicles: The First Mage,100,exact_title_platform_year
aikatsu_2_nin_no_my_princess,vgsales,Aikatsu! 2-nin no My Princess,100,exact_title_platform_year
aikatsu_cinderella_lesson,vgsales,Aikatsu! Cinderella Lesson,100,exact_title_platform_year
aikatsu_my_no_1_stage,vgsales,Aikatsu! My No.1 Stage!,100,exact_title_platform_year
aikatsu_stars_my_special_appeal,vgsales,Aikatsu Stars! My Special Appeal,100,exact_title_platform_year
ailu_de_puzzle,vgsales,Ailu de Puzzle,100,exact_title_platform_year
air_combat,vgsales,Air Combat,100,exact_title_platform_year
air_conflicts_aces_of_world_war_ii,metacritic,Air Conflicts: Aces of World War II,100,exact_title_platform_year
air_conflicts_aces_of_world_war_ii,vgsales,Air Conflicts: Aces of World War II,100,exact_title_platform_year
air_conflicts_secret_wars,vgsales,Air Conflicts: Secret Wars,100,exact_title_platform_year
air_conflicts_secret_wars,vgsales,Air Conflicts: Secret Wars,100,exact_title_platform_year
air_conflicts_secret_wars,metacritic,Air Conflicts: Secret Wars,100,exact_title_platform_year
air_conflicts_secret_wars,metacritic,Air Conflicts: Secret Wars,100,exact_title_platform_year
air_conflicts_secret_wars,vgsales,Air Conflicts: Secret Wars,100,exact_title_platform_year
coded_arms,vgsales,Coded Arms,100,exact_title_platform_year
air_traffic_chaos,metacritic,Air Traffic Chaos,100,exact_title_platform_year
air_traffic_chaos,vgsales,Air Traffic Chaos,100,exact_title_platform_year
airace_speed,metacritic,AiRace Speed,100,exact_title_platform_year
airace_speed,metacritic,AiRace Speed,100,exact_title_platform_year
airace_xeno,metacritic,AiRace Xeno,100,exact_title_platform_year
airace_xeno,metacritic,AiRace Xeno,100,exact_title_platform_year
airblade,vgsales,Airblade,100,exact_title_platform_year
airblade,metacritic,AirBlade,100,exact_title_platform_year
airforce_delta_storm,vgsales,AirForce Delta Storm,100,exact_title_platform_year
airforce_delta_strike,vgsales,AirForce Delta Strike,100,exact_title_platform_year
airforce_delta_strike,metacritic,AirForce Delta Strike,100,exact_title_platform_year
catz,vgsales,Catz,100,exact_title_platform_year
airscape_the_fall_of_gravity,metacritic,Airscape: The Fall of Gravity,100,exact_title_platform_year
airscape_the_fall_of_gravity,metacritic,Airscape: The Fall of Gravity,100,exact_title_platform_year
dark_souls_iii_ashes_of_ariandel,metacritic,Dark Souls III: Ashes of Ariandel,100,exact_title_platform_year
akagawa_jirou_mystery_yasoukyoku_hon_ni_manekareta_satsujin,vgsales,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,100,exact_title_platform_year
akai_ito_ds,vgsales,Akai Ito DS,100,exact_title_platform_year
akai_katana,metacritic,Akai Katana,100,exact_title_platform_year
akai_katana_shin,vgsales,Akai Katana Shin,100,exact_title_platform_year
akane,metacritic,Akane,100,exact_title_platform_year
all_star_tennis_99,vgsales,All Star Tennis 99,100,exact_title_platform_year
akane_iro_ni_somaru_saka_parallel,vgsales,Akane Iro ni Somaru Saka Parallel,100,exact_title_platform_year
akatsuki_no_amaneka_to_aoi_kyojin,vgsales,Akatsuki no Amaneka to Aoi Kyojin,100,exact_title_platform_year
akatsuki_no_goei_trinity,vgsales,Akatsuki no Goei Trinity,100,exact_title_platform_year
akatsuki_no_goei_trinity,vgsales,Akatsuki no Goei Trinity,100,exact_title_platform_year
akb1_149_love_election,vgsales,AKB1/149: Love Election,100,exact_title_platform_year
akb1_48_idol_to_guam_de_koishitara,vgsales,AKB1/48: Idol to Guam de Koishitara...,100,exact_title_platform_year
akb1_48_idol_to_koishitara,vgsales,AKB1/48: Idol to Koishitara...,100,exact_title_platform_year
akb48_me,vgsales,AKB48+Me,100,exact_title_platform_year
akiba_s_beat,metacritic,Akiba's Beat,100,exact_title_platform_year
akiba_s_beat,metacritic,Akiba's Beat,100,exact_title_platform_year
akiba_s_trip_hellbound_debriefed,metacritic,Akiba's Trip: Hellbound & Debriefed,100,exact_title_platform_year
akiba_s_trip_hellbound_debriefed,metacritic,Akiba's Trip: Hellbound & Debriefed,100,exact_title_platform_year
akiba_s_trip_plus,vgsales,Akiba's Trip Plus,100,exact_title_platform_year
cold_fear,vgsales,Cold Fear,100,exact_title_platform_year
akiba_s_trip_undead_undressed,metacritic,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akiba_s_trip_undead_undressed,vgsales,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akiba_s_trip_undead_undressed,vgsales,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akiba_s_trip_undead_undressed,vgsales,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akiba_s_trip_undead_undressed,metacritic,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akiba_s_trip_undead_undressed,metacritic,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akiba_s_trip_undead_undressed,metacritic,Akiba's Trip: Undead & Undressed,100,exact_title_platform_year
akimi_village,metacritic,Akimi Village,100,exact_title_platform_year
akko_ni_omakase_brain_shock,vgsales,Akko ni Omakase! Brain Shock,100,exact_title_platform_year
akuji_the_heartless,vgsales,Akuji the Heartless,100,exact_title_platform_year
aladdin_magic_racer,vgsales,Aladdin Magic Racer,100,exact_title_platform_year
alan_wake_remastered,metacritic,Alan Wake Remastered,100,exact_title_platform_year
alan_wake_the_signal,metacritic,Alan Wake: The Signal,100,exact_title_platform_year
alan_wake_the_writer,metacritic,Alan Wake: The Writer,100,exact_title_platform_year
alba_a_wildlife_adventure,metacritic,Alba: a Wildlife Adventure,100,exact_title_platform_year
albion_online,metacritic,Albion Online,100,exact_title_platform_year
albion_online,metacritic,Albion Online,100,exact_title_platform_year
alder_s_blood,metacritic,Alder's Blood,100,exact_title_platform_year
g_police,vgsales,G-Police,100,exact_title_platform_year
alex_kidd_in_miracle_world_dx,metacritic,Alex Kidd in Miracle World DX,100,exact_title_platform_year
mega_man_5,vgsales,Mega Man 5,100,exact_title_platform_year
alex_rider_stormbreaker,metacritic,Alex Rider: Stormbreaker,100,exact_title_platform_year
alexi_lalas_international_soccer,vgsales,Alexi Lalas International Soccer,100,exact_title_platform_year
alfa_romeo_racing_italiano,vgsales,Alfa Romeo Racing Italiano,100,exact_title_platform_year
alia_s_carnival_sacrament,vgsales,Alia's Carnival! Sacrament,100,exact_title_platform_year
alias,metacritic,Alias,100,exact_title_platform_year
alias,vgsales,Alias,100,exact_title_platform_year
g_saviour,vgsales,G-Saviour,100,exact_title_platform_year
alice_madness_returns,vgsales,Alice: Madness Returns,100,exact_title_platform_year
alice_madness_returns,vgsales,Alice: Madness Returns,100,exact_title_platform_year
alice_madness_returns,metacritic,Alice: Madness Returns,100,exact_title_platform_year
alice_madness_returns,metacritic,Alice: Madness Returns,100,exact_title_platform_year
alien_breed_2_assault,metacritic,Alien Breed 2: Assault,100,exact_title_platform_year
alien_breed_3_descent,metacritic,Alien Breed 3: Descent,100,exact_title_platform_year
alien_breed_3_descent,metacritic,Alien Breed 3: Descent,100,exact_title_platform_year
alien_breed_3_descent,metacritic,Alien Breed 3: Descent,100,exact_title_platform_year
alien_breed_evolution,metacritic,Alien Breed: Evolution,100,exact_title_platform_year
alien_breed_impact,metacritic,Alien Breed: Impact,100,exact_title_platform_year
alien_front_online,metacritic,Alien Front Online,100,exact_title_platform_year
alien_havoc,metacritic,Alien Havoc,100,exact_title_platform_year
alien_hominid,metacritic,Alien Hominid,100,exact_title_platform_year
alien_hominid,metacritic,Alien Hominid,100,exact_title_platform_year
alien_hominid,vgsales,Alien Hominid,100,exact_title_platform_year
alien_hominid,vgsales,Alien Hominid,100,exact_title_platform_year
alien_monster_bowling_league,vgsales,Alien Monster Bowling League,100,exact_title_platform_year
alien_rage,metacritic,Alien Rage,100,exact_title_platform_year
alien_resurrection,vgsales,Alien Resurrection,100,exact_title_platform_year
alien_resurrection,metacritic,Alien Resurrection,100,exact_title_platform_year
colors_3d,metacritic,Colors! 3D,100,exact_title_platform_year
alien_spidy,metacritic,Alien Spidy,100,exact_title_platform_year
alien_swarm,metacritic,Alien Swarm,100,exact_title_platform_year
alien_syndrome,vgsales,Alien Syndrome,100,exact_title_platform_year
alien_syndrome,metacritic,Alien Syndrome,100,exact_title_platform_year
alien_syndrome,metacritic,Alien Syndrome,100,exact_title_platform_year
alien_trilogy,vgsales,Alien Trilogy,100,exact_title_platform_year
alienation,metacritic,Alienation,100,exact_title_platform_year
alienation,metacritic,Alienation,100,exact_title_platform_year
alienators_evolution_continues,vgsales,Alienators: Evolution Continues,100,exact_title_platform_year
aliens_fireteam_elite,metacritic,Aliens: Fireteam Elite,100,exact_title_platform_year
aliens_in_the_attic,vgsales,Aliens in the Attic,100,exact_title_platform_year
aliens_in_the_attic,vgsales,Aliens in the Attic,100,exact_title_platform_year
aliens_in_the_attic,metacritic,Aliens in the Attic,100,exact_title_platform_year
aliens_infestation,vgsales,Aliens: Infestation,100,exact_title_platform_year
aliens_infestation,metacritic,Aliens: Infestation,100,exact_title_platform_year
aliens_versus_predator_extinction,vgsales,Aliens versus Predator: Extinction,100,exact_title_platform_year
aliens_versus_predator_extinction,metacritic,Aliens Versus Predator: Extinction,100,exact_title_platform_year
aliens_vs_predator,metacritic,Aliens vs. Predator,100,exact_title_platform_year
aliens_vs_predator,metacritic,Aliens vs. Predator,100,exact_title_platform_year
aliens_vs_predator,metacritic,Aliens vs. Predator,100,exact_title_platform_year
aliens_vs_predator,vgsales,Aliens vs Predator,100,exact_title_platform_year
aliens_vs_predator,vgsales,Aliens vs Predator,100,exact_title_platform_year
aliens_vs_predator,vgsales,Aliens vs Predator,100,exact_title_platform_year
all_grown_up_express_yourself,vgsales,All Grown Up! Express Yourself,100,exact_title_platform_year
all_kamen_rider_rider_generation,vgsales,All Kamen Rider: Rider Generation,100,exact_title_platform_year
all_kamen_rider_rider_generation_2,vgsales,All Kamen Rider: Rider Generation 2,100,exact_title_platform_year
all_kamen_rider_rider_generation_2,vgsales,All Kamen Rider: Rider Generation 2,100,exact_title_platform_year
all_pro_football_2k8,metacritic,All-Pro Football 2K8,100,exact_title_platform_year
all_pro_football_2k8,metacritic,All-Pro Football 2K8,100,exact_title_platform_year
all_pro_football_2k8,vgsales,All-Pro Football 2K8,100,exact_title_platform_year
all_pro_football_2k8,vgsales,All-Pro Football 2K8,100,exact_title_platform_year
all_star_baseball_2000,vgsales,All-Star Baseball 2000,100,exact_title_platform_year
all_star_baseball_2001,vgsales,All-Star Baseball 2001,100,exact_title_platform_year
all_star_baseball_2002,vgsales,All-Star Baseball 2002,100,exact_title_platform_year
all_star_baseball_2002,vgsales,All-Star Baseball 2002,100,exact_title_platform_year
all_star_baseball_2002,metacritic,All-Star Baseball 2002,100,exact_title_platform_year
all_star_baseball_2002,metacritic,All-Star Baseball 2002,100,exact_title_platform_year
all_star_baseball_2003,vgsales,All-Star Baseball 2003,100,exact_title_platform_year
all_star_baseball_2003,vgsales,All-Star Baseball 2003,100,exact_title_platform_year
all_star_baseball_2003,vgsales,All-Star Baseball 2003,100,exact_title_platform_year
all_star_baseball_2003,metacritic,All-Star Baseball 2003,100,exact_title_platform_year
all_star_baseball_2003,metacritic,All-Star Baseball 2003,100,exact_title_platform_year
all_star_baseball_2004,metacritic,All-Star Baseball 2004,100,exact_title_platform_year
all_star_baseball_2004,metacritic,All-Star Baseball 2004,100,exact_title_platform_year
all_star_baseball_2004,vgsales,All-Star Baseball 2004,100,exact_title_platform_year
all_star_baseball_2004,vgsales,All-Star Baseball 2004,100,exact_title_platform_year
all_star_baseball_2004,vgsales,All-Star Baseball 2004,100,exact_title_platform_year
mega_man_6,vgsales,Mega Man 6,100,exact_title_platform_year
all_star_baseball_2005,metacritic,All-Star Baseball 2005,100,exact_title_platform_year
colony_wars,metacritic,Colony Wars,100,exact_title_platform_year
all_star_cheer_squad,vgsales,All Star Cheer Squad,100,exact_title_platform_year
all_star_cheer_squad,vgsales,All Star Cheer Squad,100,exact_title_platform_year
all_star_cheer_squad_2,vgsales,All Star Cheer Squad 2,100,exact_title_platform_year
all_star_fruit_racing,metacritic,All-Star Fruit Racing,100,exact_title_platform_year
all_star_karate,vgsales,All Star Karate,100,exact_title_platform_year
all_zombies_must_die,metacritic,All Zombies Must Die!,100,exact_title_platform_year
all_zombies_must_die,metacritic,All Zombies Must Die!,100,exact_title_platform_year
allied_general,vgsales,Allied General,100,exact_title_platform_year
alpha_protocol,vgsales,Alpha Protocol,100,exact_title_platform_year
alone_in_the_dark_inferno,metacritic,Alone in the Dark: Inferno,100,exact_title_platform_year
alone_in_the_dark_inferno,vgsales,Alone in the Dark: Inferno,100,exact_title_platform_year
alone_in_the_dark_one_eyed_jack_s_revenge,vgsales,Alone in the Dark: One-Eyed Jack's Revenge,100,exact_title_platform_year
cave_story_3d,metacritic,Cave Story 3D,100,exact_title_platform_year
alone_in_the_dark_the_new_nightmare,metacritic,Alone in the Dark: The New Nightmare,100,exact_title_platform_year
alone_in_the_dark_the_new_nightmare,metacritic,Alone in the Dark: The New Nightmare,100,exact_title_platform_year
alone_with_you,metacritic,Alone With You,100,exact_title_platform_year
alone_with_you,metacritic,Alone With You,100,exact_title_platform_year
alpha_and_omega,vgsales,Alpha and Omega,100,exact_title_platform_year
alpha_protocol,vgsales,Alpha Protocol,100,exact_title_platform_year
alpha_protocol,metacritic,Alpha Protocol,100,exact_title_platform_year
alpha_protocol,metacritic,Alpha Protocol,100,exact_title_platform_year
alpha_protocol,metacritic,Alpha Protocol,100,exact_title_platform_year
alphabounce,metacritic,AlphaBounce,100,exact_title_platform_year
altered_beast_guardian_of_the_realms,metacritic,Altered Beast: Guardian of the Realms,100,exact_title_platform_year
altered_beast_guardian_of_the_realms,vgsales,Altered Beast: Guardian of the Realms,100,exact_title_platform_year
alundra,vgsales,Alundra,100,exact_title_platform_year
alundra,metacritic,Alundra,100,exact_title_platform_year
alundra_2_a_new_legend_begins,vgsales,Alundra 2: A New Legend Begins,100,exact_title_platform_year
alvin_and_the_chipmunks,vgsales,Alvin and the Chipmunks,100,exact_title_platform_year
alvin_and_the_chipmunks,vgsales,Alvin and the Chipmunks,100,exact_title_platform_year
alvin_and_the_chipmunks,vgsales,Alvin and the Chipmunks,100,exact_title_platform_year
alvin_and_the_chipmunks_chipwrecked,vgsales,Alvin and the Chipmunks: Chipwrecked,100,exact_title_platform_year
alvin_and_the_chipmunks_chipwrecked,vgsales,Alvin and the Chipmunks: Chipwrecked,100,exact_title_platform_year
alvin_and_the_chipmunks_chipwrecked,vgsales,Alvin and the Chipmunks: Chipwrecked,100,exact_title_platform_year
alvin_and_the_chipmunks_the_squeakquel,vgsales,Alvin and the Chipmunks: The Squeakquel,100,exact_title_platform_year
alvin_and_the_chipmunks_the_squeakquel,vgsales,Alvin and the Chipmunks: The Squeakquel,100,exact_title_platform_year
command_conquer,vgsales,Command & Conquer,100,exact_title_platform_year
always_sometimes_monsters,metacritic,Always Sometimes Monsters,100,exact_title_platform_year
always_sometimes_monsters,metacritic,Always Sometimes Monsters,100,exact_title_platform_year
amagoushi_no_yakata,vgsales,Amagoushi no Yakata,100,exact_title_platform_year
command_conquer_3_kane_s_wrath,vgsales,Command & Conquer 3: Kane's Wrath,100,exact_title_platform_year
amazing_adventures_the_forgotten_ruins,vgsales,Amazing Adventures: The Forgotten Ruins,100,exact_title_platform_year
amazing_discoveries_in_outer_space,metacritic,Amazing Discoveries In Outer Space,100,exact_title_platform_year
amazing_discoveries_in_outer_space,metacritic,Amazing Discoveries In Outer Space,100,exact_title_platform_year
amazing_island,vgsales,Amazing Island,100,exact_title_platform_year
amazing_island,metacritic,Amazing Island,100,exact_title_platform_year
america_s_army_true_soldiers,metacritic,America's Army: True Soldiers,100,exact_title_platform_year
america_s_army_true_soldiers,vgsales,America's Army: True Soldiers,100,exact_title_platform_year
america_s_next_top_model,vgsales,America's Next Top Model,100,exact_title_platform_year
america_s_test_kitchen_let_s_get_cooking,vgsales,America's Test Kitchen: Let's Get Cooking,100,exact_title_platform_year
american_bass_challenge,vgsales,American Bass Challenge,100,exact_title_platform_year
american_chopper,vgsales,American Chopper,100,exact_title_platform_year
amnesia_crowd,vgsales,Amnesia Crowd,100,exact_title_platform_year
american_chopper_2_full_throttle,vgsales,American Chopper 2: Full Throttle,100,exact_title_platform_year
american_chopper_2_full_throttle,vgsales,American Chopper 2: Full Throttle,100,exact_title_platform_year
american_fugitive,metacritic,American Fugitive,100,exact_title_platform_year
american_girl_julie_finds_a_way,vgsales,American Girl: Julie Finds a Way,100,exact_title_platform_year
american_girl_kit_mystery_challenge,vgsales,American Girl: Kit Mystery Challenge!,100,exact_title_platform_year
american_idol,vgsales,American Idol,100,exact_title_platform_year
american_idol,vgsales,American Idol,100,exact_title_platform_year
american_truck_simulator,metacritic,American Truck Simulator,100,exact_title_platform_year
american_truck_simulator,metacritic,American Truck Simulator,100,exact_title_platform_year
amf_bowling_pinbusters,vgsales,AMF Bowling Pinbusters!,100,exact_title_platform_year
amf_bowling_pinbusters,vgsales,AMF Bowling Pinbusters!,100,exact_title_platform_year
amf_bowling_world_lanes,vgsales,AMF Bowling World Lanes,100,exact_title_platform_year
amf_xtreme_bowling,vgsales,AMF Xtreme Bowling,100,exact_title_platform_year
amnesia,vgsales,Amnesia,100,exact_title_platform_year
amnesia_a_machine_for_pigs,metacritic,Amnesia: A Machine for Pigs,100,exact_title_platform_year
amnesia_a_machine_for_pigs,metacritic,Amnesia: A Machine for Pigs,100,exact_title_platform_year
amnesia_collection,metacritic,Amnesia Collection,100,exact_title_platform_year
amnesia_collection,metacritic,Amnesia Collection,100,exact_title_platform_year
commandos_2_hd_remaster,metacritic,Commandos 2 HD Remaster,100,exact_title_platform_year
amnesia_memories,metacritic,Amnesia: Memories,100,exact_title_platform_year
amnesia_rebirth,metacritic,Amnesia: Rebirth,100,exact_title_platform_year
amnesia_rebirth,metacritic,Amnesia: Rebirth,100,exact_title_platform_year
amnesia_the_dark_descent,metacritic,Amnesia: The Dark Descent,100,exact_title_platform_year
amnesia_world,vgsales,AMNESIA World,100,exact_title_platform_year
animal_crossing_new_leaf,vgsales,Animal Crossing: New Leaf,100,exact_title_platform_year
among_us,metacritic,Among Us,100,exact_title_platform_year
amped_2,metacritic,Amped 2,100,exact_title_platform_year
amped_2,vgsales,Amped 2,100,exact_title_platform_year
amped_3,vgsales,Amped 3,100,exact_title_platform_year
amped_3,metacritic,Amped 3,100,exact_title_platform_year
amplitude,metacritic,Amplitude,100,exact_title_platform_year
amplitude,metacritic,Amplitude,100,exact_title_platform_year
amy,metacritic,AMY,100,exact_title_platform_year
amy,metacritic,AMY,100,exact_title_platform_year
an_american_tail_fievel_s_gold_rush,vgsales,An American Tail: Fievel's Gold Rush,100,exact_title_platform_year
anarchy_reigns,vgsales,Anarchy Reigns,100,exact_title_platform_year
anarchy_reigns,vgsales,Anarchy Reigns,100,exact_title_platform_year
anarchy_reigns,metacritic,Anarchy Reigns,100,exact_title_platform_year
anarchy_reigns,metacritic,Anarchy Reigns,100,exact_title_platform_year
animal_crossing_wild_world,vgsales,Animal Crossing: Wild World,100,exact_title_platform_year
anarcute,metacritic,Anarcute,100,exact_title_platform_year
anarcute,metacritic,Anarcute,100,exact_title_platform_year
ancestors_legacy,metacritic,Ancestors Legacy,100,exact_title_platform_year
ancestors_legacy,metacritic,Ancestors Legacy,100,exact_title_platform_year
ancestors_the_humankind_odyssey,metacritic,Ancestors: The Humankind Odyssey,100,exact_title_platform_year
ancients_of_ooga,metacritic,Ancients of Ooga,100,exact_title_platform_year
and_1_streetball,metacritic,And 1 Streetball,100,exact_title_platform_year
and_1_streetball,metacritic,And 1 Streetball,100,exact_title_platform_year
and_1_streetball,vgsales,And1 Streetball,100,exact_title_platform_year
and_1_streetball,vgsales,And1 Streetball,100,exact_title_platform_year
and_yet_it_moves,metacritic,And Yet It Moves,100,exact_title_platform_year
andretti_racing,vgsales,Andretti Racing,100,exact_title_platform_year
angel_blade_neo_tokyo_guardians,vgsales,Angel Blade: Neo Tokyo Guardians,100,exact_title_platform_year
angelique_duet,vgsales,Angelique Duet,100,exact_title_platform_year
angelique_maren_no_roku_kishi,vgsales,Angelique: Maren no Rokukishi,100,exact_title_platform_year
angelique_retour,vgsales,Angelique Retour,100,exact_title_platform_year
angelique_trois,vgsales,Angelique Trois,100,exact_title_platform_year
angry_birds_star_wars,vgsales,Angry Birds Star Wars,100,exact_title_platform_year
angry_birds_star_wars,vgsales,Angry Birds Star Wars,100,exact_title_platform_year
angry_birds_star_wars,vgsales,Angry Birds Star Wars,100,exact_title_platform_year
angry_birds_star_wars,vgsales,Angry Birds Star Wars,100,exact_title_platform_year
angry_birds_star_wars,vgsales,Angry Birds Star Wars,100,exact_title_platform_year
angry_birds_star_wars,vgsales,Angry Birds Star Wars,100,exact_title_platform_year
angry_birds_trilogy,metacritic,Angry Birds Trilogy,100,exact_title_platform_year
angry_birds_trilogy,vgsales,Angry Birds Trilogy,100,exact_title_platform_year
angry_birds_trilogy,vgsales,Angry Birds Trilogy,100,exact_title_platform_year
angry_birds_trilogy,metacritic,Angry Birds Trilogy,100,exact_title_platform_year
angry_birds_trilogy,metacritic,Angry Birds Trilogy,100,exact_title_platform_year
angry_birds_trilogy,metacritic,Angry Birds Trilogy,100,exact_title_platform_year
angry_birds_trilogy,vgsales,Angry Birds Trilogy,100,exact_title_platform_year
anima_gate_of_memories,metacritic,Anima: Gate of Memories,100,exact_title_platform_year
anima_gate_of_memories,metacritic,Anima: Gate of Memories,100,exact_title_platform_year
animal_crossing,vgsales,Animal Crossing,100,exact_title_platform_year
animal_crossing,metacritic,Animal Crossing,100,exact_title_platform_year
animal_crossing_amiibo_festival,metacritic,Animal Crossing: amiibo Festival,100,exact_title_platform_year
animal_crossing_amiibo_festival,metacritic,Animal Crossing: amiibo Festival,100,exact_title_platform_year
animal_crossing_amiibo_festival,vgsales,Animal Crossing: Amiibo Festival,100,exact_title_platform_year
animal_crossing_city_folk,vgsales,Animal Crossing: City Folk,100,exact_title_platform_year
animal_crossing_city_folk,metacritic,Animal Crossing: City Folk,100,exact_title_platform_year
animal_crossing_happy_home_designer,metacritic,Animal Crossing: Happy Home Designer,100,exact_title_platform_year
animal_crossing_happy_home_designer,metacritic,Animal Crossing: Happy Home Designer,100,exact_title_platform_year
animal_crossing_happy_home_designer,vgsales,Animal Crossing: Happy Home Designer,100,exact_title_platform_year
animal_crossing_new_leaf,metacritic,Animal Crossing: New Leaf,100,exact_title_platform_year
animal_crossing_new_leaf,metacritic,Animal Crossing: New Leaf,100,exact_title_platform_year
animal_crossing_wild_world,metacritic,Animal Crossing: Wild World,100,exact_title_platform_year
animal_genius,vgsales,Animal Genius,100,exact_title_platform_year
animal_kingdom_wildlife_expedition,vgsales,Animal Kingdom: Wildlife Expedition,100,exact_title_platform_year
animal_paradise,vgsales,Animal Paradise,100,exact_title_platform_year
animal_paradise,metacritic,Animal Paradise,100,exact_title_platform_year
animal_planet_emergency_vets,vgsales,Animal Planet: Emergency Vets,100,exact_title_platform_year
animal_planet_vet_collection,vgsales,Animal Planet: Vet Collection,100,exact_title_platform_year
animal_planet_vet_life,vgsales,Animal Planet: Vet Life,100,exact_title_platform_year
