game_id,title,data_confidence_score,popularity_score
marooned_2_secrets_of_the_akon,Marooned 2: Secrets of the Akon,25,17.7125
mystery_trackers_the_void,Mystery Trackers: The Void,25,17.7125
chronicles_of_mystery_the_legend_of_the_sacred_treasure,Chronicles of Mystery: The Legend of the Sacred Treasure,25,17.7125
go_series_pinball_attack,Go Series: Pinball Attack!,25,17.7125
discolight,Discolight,25,17.7125
adventure_in_vegas_slot_machine,Adventure in Vegas: Slot Machine,25,17.7125
wheel_of_fortune_2010,Wheel of Fortune (2010),25,17.7125
downtown_secrets,Downtown Secrets,25,17.7125
jeopardy_2010,Jeopardy! (2010),25,17.7125
paul_s_shooting_adventure,Paul's Shooting Adventure,25,17.7125
gene_labs,Gene Labs,25,17.7125
chevy_camaro_wild_ride,Chevy Camaro: Wild Ride,25,17.7125
a_to_z_learning_tree_pocket,A to Z - Learning Tree Pocket,25,17.7125
antiques_roadshow,Antiques Roadshow,25,17.7125
christmas_matching_for_kids_hd,Christmas' Matching for kids HD,25,17.7125
ai_war_children_of_neinzul,AI War: Children of Neinzul,25,17.7125
go_go_island_rescue,Go!Go! Island Rescue!,25,17.7125
my_starry_night,My starry Night,25,17.7125
go_series_defense_wars,Go Series: Defense Wars,25,17.7125
racers_islands_crazy_arenas,Racers' Islands - Crazy Arenas,25,17.7125
campfire_legends_the_babysitter,Campfire Legends: The Babysitter,25,17.7125
ancient_spirits_columbus_legacy,Ancient Spirits: Columbus' Legacy,25,17.7125
mystery_legends_the_phantom_of_the_opera,Mystery Legends: The Phantom of the Opera,25,17.7125
rabbids_lab,RABBIDS LAB,25,17.7125
eat_fat_fight,Eat! Fat! FIGHT!,25,17.7125
sudoku_sensei,SUDOKU SENSEI,25,17.7125
master_of_illusion_express_psychic_camera,Master of Illusion Express: Psychic Camera,25,17.7125
the_mirror_mysteries,The Mirror Mysteries,25,17.7125
map_my_mind,Map My Mind,15,17.6975
high_stakes_texas_hold_em,High Stakes Texas Hold 'Em,25,17.7125
mynotebook_green,myNotebook: Green,25,17.7125
happy_holidays_christmas,Happy Holidays Christmas,25,17.7125
the_fall_trilogy_chapter_1_separation,The Fall Trilogy: Chapter 1 - Separation,25,17.7125
dark_tales_edgar_allan_poe_s_murders_in_the_rue_morgue,Dark Tales: Edgar Allan Poe's Murders in the Rue Morgue,25,17.7125
samantha_swift_and_the_mystery_from_atlantis,Samantha Swift and the Mystery from Atlantis,25,17.7125
master_of_illusion_express_matchmaker,Master of Illusion Express: Matchmaker,25,17.7125
stunt_cars,Stunt Cars,25,17.7125
moki_moki,Moki Moki,25,17.7125
putup,PutUp,25,17.7125
pokertimer,PokerTimer,25,17.7125
wolfgang_hohlbein_s_the_inquisitor,Wolfgang Hohlbein's The Inquisitor,25,17.7125
pizza_deliciozo,Pizza Deliciozo,25,17.7125
mynotebook_red,myNotebook: Red,25,17.7125
stop_stress_a_day_of_fury,Stop Stress: A Day of Fury,25,17.7125
spirit_of_the_wolf,Spirit of the Wolf,25,17.7125
eredan_itcg,Eredan iTCG,25,17.7125
masters_of_mystery_blood_of_betrayal,Masters of Mystery: Blood of Betrayal,25,17.7125
find_your_own_way_home,Find Your Own Way Home,25,17.7125
storybook_workshop,Storybook Workshop,25,17.7125
rtp_snowglobe_09,RTP SnowGlobe 09,25,17.7125
master_of_illusion_express_mind_probe,Master of Illusion Express: Mind Probe,25,17.7125
copter_crisis,Copter Crisis,25,17.7125
christmas_clix,Christmas Clix,25,17.7125
mortimer_beckett_and_the_lost_king,Mortimer Beckett and the Lost King,25,17.7125
sight_reading_treble,Sight Reading Treble,25,17.7125
your_shape_featuring_jenny_mccarthy,Your Shape Featuring Jenny McCarthy,25,17.7125
little_tournament_over_yonder,Little Tournament Over Yonder,25,17.7125
mynotebook_blue,myNotebook: Blue,25,17.7125
electroplankton_varvoice,Electroplankton Varvoice,25,17.7125
word_pirate,Word Pirate,25,17.7125
my_ballet_studio,My Ballet Studio,25,17.7125
murder_she_wrote_2009,"Murder, She Wrote (2009)",25,17.7125
disney_jonas,Disney JONAS,25,17.7125
electroplankton_rec_rec,Electroplankton Rec-Rec,25,17.7125
electroplankton_nanocarp,Electroplankton Nanocarp,25,17.7125
electroplankton_trapy,Electroplankton Trapy,25,17.7125
electroplankton_beatnes,Electroplankton Beatnes,25,17.7125
sheet_music_trainer_piano_bass,Sheet Music Trainer Piano Bass,25,17.7125
my_pet_dinosaur,My Pet Dinosaur,15,17.6975
sparkle_snapshots,Sparkle Snapshots,25,17.7125
the_tudors_hidden_object_adventure,The Tudors: Hidden Object Adventure,25,17.7125
picturebook_games_the_royal_bluff,PictureBook Games: The Royal Bluff,25,17.7125
nat_geo_games_mystery_of_cleopatra,Nat Geo Games: Mystery of Cleopatra,25,17.7125
agatha_christie_dead_man_s_folly,Agatha Christie: Dead Man's Folly,25,17.7125
charm_girls_club_pajama_party,Charm Girls Club Pajama Party,25,17.7125
charm_girls_club_my_fashion_mall,Charm Girls Club My Fashion Mall,25,17.7125
crash_course_domo,Crash-Course Domo,25,17.7125
rock_n_roll_domo,Rock-n-Roll Domo,25,17.7125
the_dracula_files,The Dracula Files,25,17.7125
hard_hat_domo,Hard-Hat Domo,25,17.7125
sheet_music_trainer_bass,Sheet Music Trainer Bass,25,17.7125
pro_putt_domo,Pro-Putt Domo,25,17.7125
big_small_house_of_fun,Big & Small: House of Fun,25,17.7125
buzz_junior_monster_rally,BUZZ! Junior: Monster Rally,20,17.705
campfire_legends_the_hookman,Campfire Legends: The Hookman,25,17.7125
petz_pony_beauty_pageant,Petz Pony Beauty Pageant,25,17.7125
dragonology,Dragonology,25,17.7125
crazy_mini_golf_2,Crazy Mini Golf 2,25,17.7125
test_insert_2024,Test Game,20,17.705
cyber_detective,Cyber Detective,25,17.7125
go_series_portable_shrine_wars,GO Series: Portable Shrine Wars,25,17.7125
save_the_turtles,Save the Turtles,25,17.7125
match_up,Match Up!,25,17.7125
reborn_app_week_2,Reborn App Week 2,25,17.7125
jcteste_de_game,jcteste de game,25,17.7125
quickpick_farmer,QuickPick Farmer,25,17.7125
pop_solo,Pop+ Solo,25,17.7125
mlb_2k9_fantasy_all_stars,MLB 2K9 Fantasy All-Stars,25,17.7125
just_sing_national_anthems,Just SING! National Anthems,25,17.7125
mynotebook_carbon,myNotebook: Carbon,25,17.7125
nintendo_countdown_calendar,Nintendo Countdown Calendar,25,17.7125
the_lost_town_the_dust,The Lost Town - The Dust,25,17.7125
play_learn_spanish,Play & Learn Spanish,25,17.7125
my_asian_farm,My Asian Farm,25,17.7125
ante_up_texas_hold_em,Ante Up: Texas Hold'em,25,17.7125
spacedew_station,Spacedew Station,25,17.7125
just_a_thought,Just a thought,25,17.7125
nintendo_dsi_metronome,Nintendo DSi Metronome,25,17.7125
matchstick,Matchstick,15,17.6975
battle_for_dasos,Battle for Dasos,25,17.7125
mr_biscuits_case_of_the_ocean_pearl,Mr. Biscuits: Case of the Ocean Pearl,25,17.7125
star_trek_armada_ii,Star Trek: Armada II,25,17.7125
rocky_mountain_trophy_hunter,Rocky Mountain Trophy Hunter,25,17.7125
the_test_demo,The Test (demo),25,17.7125
dreamer_puppy_trainer,Dreamer: Puppy Trainer,15,17.6975
learn_math_for_grades_1_4,Learn Math for Grades 1-4,15,17.6975
phonics_fun_for_kids_holiday_winters_version,Phonics Fun for Kids (Holiday & Winters Version!),25,17.7125
dreamer_horse_trainer,Dreamer: Horse Trainer,15,17.6975
flight_itch_gmanadvanced,fLiGhT (itch) (GmanAdvanced),25,17.7125
hornby_virtual_railway,Hornby Virtual Railway,25,17.7125
trip_to_dreamland,Trip to Dreamland,25,17.7125
disney_trivia_challenge,Disney Trivia Challenge,25,17.7125
globetrotter_2,Globetrotter 2,25,17.7125
lego_creator_harry_potter,LEGO Creator: Harry Potter,25,18.5845
hockey_allstar_shootout,Hockey Allstar Shootout,15,17.6975
geometry_dash_lite_itch,Geometry Dash Lite (itch),15,17.6975
dream_jumper,Dream Jumper,25,17.7125
narl_lightweight_gaming_frontend,NARL - Lightweight gaming frontend,25,17.7125
synthpond_lite,synthPond Lite,25,17.7125
paranormal_agency,Paranormal Agency,25,17.7125
128_b_megajam_2018,128-b (Megajam 2018),25,17.7125
untitled_zip,untitled.zip,25,17.7125
mystery_p_i_the_vegas_heist,Mystery P.I.: The Vegas Heist,25,17.7125
lost_in_reefs,Lost in Reefs,25,17.7125
no_te_caigas,No Te Caigas,25,17.7125
emergency_room_code_red,Emergency Room: Code Red,25,17.7125
joey_drew_club_de_literatura,Joey Drew Club de Literatura,25,17.7125
rowing_cube_adventure,Rowing Cube: Adventure,25,17.7125
icecubes_for_christmas,Icecubes for Christmas,25,17.7125
blast_from_the_past,Blast from the Past!,25,17.7125
the_adventures_of_the_alien_chef,The Adventures of The Alien Chef,25,17.7125
sudoku_challenge,Sudoku Challenge!,25,17.7125
three_card_monty,"""Three Card"" Monty",25,17.7125
alienterrain_1_0,AlienTerrain_1.0,25,17.7125
2bl,2BL,25,17.7125
pontifex,Pontifex,25,17.7125
byteshark,Byteshark,25,17.7125
100_pacmen,100 Pacmen,25,17.7125
deltarune_my_files,Deltarune - My Files,25,17.7125
mystery_stories_berlin_nights,Mystery Stories: Berlin Nights,25,17.7125
e_sports,葵「え、スロットもe-Sportsみたいなものでしょ？」茜「せやな。」,25,17.7125
vaporwave_dodger,VaporWave Dodger,25,17.7125
merio_takes_a_piss_the_game,Merio Takes A Piss The Game,25,17.7125
on_a_long_walk,On A Long Walk,25,17.7125
snap_draw,Snap Draw,25,17.7125
mv_merry_christmas,MV Merry Christmas,25,17.7125
codicil,codicil,25,17.7125
bref_tourment_de_jeunesse,bref Tourment de Jeunesse,25,17.7125
melting_pot_megajam_2018,Melting Pot (Megajam 2018),25,17.7125
paw_painting,Paw Painting,25,17.7125
128_megajam_2018,128 (Megajam 2018),25,17.7125
mystery_p_i_the_new_york_fortune,Mystery P.I.: The New York Fortune,25,17.7125
yk_tower,YK_Tower!!,25,17.7125
ding_dong_geekcodeplanet,Ding Dong (geekcodeplanet),25,17.7125
insaniquarium,Insaniquarium,25,17.7125
runner_the_game,Runner The game,25,17.7125
sagia,Sagia,25,17.7125
little_game_sr_torrada,Little Game (Sr.Torrada),25,17.7125
turn_it_off,Turn it off!,25,17.7125
treasure_seekers_visions_of_gold,Treasure Seekers: Visions of Gold,25,17.7125
the,THE 竜巻,25,17.7125
astraware_boardgames,Astraware Boardgames,25,17.7125
voice_unheard,Voice Unheard,25,17.7125
mtv_total_request_live,MTV Total Request Live,25,17.7125
spidercavetest,SpiderCaveTest,25,17.7125
magic_piano_by_smule,Magic Piano by Smule,25,17.7125
i_like_dreams,I Like Dreams,25,17.7125
eat_burgers_and_other_stuff,Eat Burgers (And Other Stuff),25,17.7125
arab_israeli_wars,Arab-Israeli Wars,25,17.7125
utn_arcade,UTN Arcade,25,17.7125
memory_animal,Memory Animal,25,17.7125
jacky_clicker,Jacky Clicker,25,17.7125
cards_for_humanity_rbatistadelima,Cards For Humanity (rbatistadelima),25,17.7125
classic_game_ilham13011998,Classic Game (ilham13011998),25,17.7125
platformer_tile_based_movement_demo,Platformer Tile Based Movement Demo,25,17.7125
slave_zero_x_deluxe_upgrade,Slave Zero X Deluxe Upgrade,15,17.6975
the_room_breaker,The Room Breaker,25,17.7125
dreamsjam2018,DreamsJam2018,25,17.7125
projecteho,ProjectEhO,25,17.7125
zunko,zunko大車輪,25,17.7125
spectromancer_league_of_heroes,Spectromancer: League of Heroes,25,17.7125
the_incredible_maze,The Incredible Maze,25,17.7125
guinea_jump_jumping_game_with_guinea_pigs,Guinea Jump - Jumping game with guinea pigs,25,17.7125
interchess_2,Interchess 2,15,17.6975
veronica_rivers_portals_to_the_unknown,Veronica Rivers: Portals to the Unknown,25,17.7125
solitaire_itch_tsvetozar,Solitaire (itch) (tsvetozar),25,17.7125
gta_mamaia_vice,gta mamaia vice,25,17.7125
dodge_it,Dodge It !!,25,17.7125
my_boyfriend_er_liebt_mich_er_liebt_mich_nicht,"My Boyfriend: Er liebt mich, er liebt mich nicht",25,17.7125
qbix,QbiX,25,17.7125
words_are_seeds,words are seeds,25,17.7125
astraware_sudoku,Astraware Sudoku,25,17.7125
warm,Warm,25,17.7125
puzzleville_betty_s_dream_house,PuzzleVille: Betty's Dream House,25,17.7125
mortimer_beckett_and_the_time_paradox,Mortimer Beckett and the Time Paradox,25,17.7125
schach_dem_schweinehund,Schach dem Schweinehund,25,17.7125
ten_thousand_dice,Ten Thousand Dice,25,17.7125
party_monster_games_in_company,Party Monster: Games in Company,25,17.7125
my_pokemon_ranch,My Pokémon Ranch,20,17.705
emergency_room_3,Emergency Room 3,25,17.7125
bubble_trips,Bubble Trips,25,17.7125
rules_of_the_game,Rules of the Game,25,17.7125
prototype_games,Prototype Games,25,17.7125
flying_cube_sastofficial,Flying Cube (sastofficial),25,17.7125
ripley_s_believe_it_or_not,Ripley's Believe It or Not!,25,17.7125
birds,Birds,25,17.7125
multiplay_video_poker,MultiPlay Video Poker,25,17.7125
slot_machine_madness,Slot Machine Madness,25,17.7125
ren_ai_chu,Ren'ai CHU!,25,17.7125
mahjongg_3d,Mahjongg 3D,25,17.7125
potpourrii,Potpourrii,25,17.7125
scrapbook_paige,Scrapbook Paige,25,17.7125
igt_slots_little_green_men,IGT Slots: Little Green Men,25,17.7125
25_days_2_go,25 Days 2 Go,25,17.7125
pain_amusement_park,PAIN: Amusement Park,25,17.7125
prelude,Prelude,25,17.7125
big_chungus_itch,BIG CHUNGUS (itch),25,17.7125
pokemon_trozei,Pokémon Trozei,10,17.69
fashion_apprentice,Fashion Apprentice,25,17.7125
reel_deal_slots_blackbeard_s_revenge,Reel Deal Slots: Blackbeard's Revenge,25,17.7125
brain_games_crosswords_word_puzzles,Brain Games: Crosswords & Word Puzzles,25,17.7125
gtr_evolution_race_07,GTR Evolution + Race 07,25,17.7125
mystery_chronicles_murder_among_friends,Mystery Chronicles: Murder Among Friends,25,17.7125
la_granja_habla,La Granja Habla,25,17.7125
malaise_vibratix,Malaise (Vibratix),25,17.7125
going,Going,25,17.7125
el_ataque_de_los_amigos_invisibles,El ataque de los amigos invisibles,25,17.7125
junior_7,Junior 7,25,17.7125
call_rall_ygt,Call!Rall!YGT!,25,17.7125
smart_girl_s_magical_book_club,Smart Girl's Magical Book Club,25,17.7125
peter_the_pariah_poltergeist_plunges_into_the_putrescent_prison,Peter the Pariah Poltergeist Plunges into the Putrescent Prison,25,17.7125
birth_antz,Birth Antz,25,17.7125
never_ending_fantasy_machine,Never Ending Fantasy Machine,25,17.7125
rock_university_presents_the_naked_brothers_band,Rock University Presents the Naked Brothers Band,25,17.7125
zundaris_in_browser,ZUNDARIS in Browser,25,17.7125
crazy_minigolf,Crazy Minigolf,25,17.7125
the_100_000_pyramid,"The $100,000 Pyramid",25,17.7125
alien_dna,Alien DNA,25,17.7125
ice_cream_frenzy,Ice Cream Frenzy,25,17.7125
daily_sport_football_strip,Daily Sport Football Strip,25,17.7125
hiveswap_fansim_volume_of_texts_gray_and_signs_hidden,Hiveswap Fansim - Volume ???: Of Texts Gray And Signs Hidden,25,17.7125
a_wizard_visits_the_deep,A Wizard Visits The Deep,25,17.7125
clockwork_duel,Clockwork Duel,25,17.7125
country_of_fools,Country of Fools,25,17.7125
energy_collector_bisher_d790,Energy Collector (bisher.d790),25,17.7125
my_desktop_alive_itch,My Desktop Alive (itch),25,17.7125
2x_wild_stars_slots,2x Wild Stars Slots,25,17.7125
csnake,cSnake,25,17.7125
planet_prospector,Planet Prospector,25,17.7125
krissmass,krissmass,25,17.7125
another_world_20eme_anniversaire,Another World 20ème anniversaire,20,17.705
fast_food_frenzy,Fast Food Frenzy,25,17.7125
thegame,TheGame,25,17.7125
snow_day_anna_the_dev,snow day (Anna The Dev),25,17.7125
tic_toc,Tic Toc,25,17.7125
summer_snow,summer snow,25,17.7125
pokedex_3d_pro,Pokédex 3D Pro,20,17.705
pokemon_battle_trozei,Pokémon Battle Trozei,20,17.705
pokemon_moon_with_bonus_lunala_figure,Pokémon Moon with bonus Lunala Figure,20,17.705
w31thegame,W31theGame,25,17.7125
pokemon_puzzle_league,Pokémon Puzzle League,20,17.705
pokemon_rumble_u,Pokémon Rumble U,20,17.705
pokemon_rumble_world_free_to_start_version,Pokémon Rumble World Free-to-Start Version,20,17.705
pokemon_sun_and_pokemon_moon_special_demo_version,Pokémon Sun and Pokémon Moon Special Demo Version,20,17.705
pokemon_sun_with_bonus_solgaleo_figure,Pokémon Sun with bonus Solgaleo Figure,20,17.705
squid_jump_squidmas_edition,Squid Jump Squidmas Edition,25,17.7125
i_would_like_a_snack,I would like a snack,25,17.7125
a_night_at_manster_mansion,a Night at Manster Mansion,25,17.7125
emma_s_super_duper_double_secret_santa_collab_extravaganza_present_christmas_cra,Emma's SUPER DUPER DOUBLE SECRET SANTA COLLAB EXTRAVAGANZA PRESENT CHRISTMAS CRAB PRESENT!!!!!!!!!!!,25,17.7125
basikal,Basikal,25,17.7125
mellifluent,Mellifluent,25,17.7125
tower_climber_itch,Tower Climber (itch),25,17.7125
room_clicker,Room Clicker,25,17.7125
feedback_system,Feedback System,25,17.7125
pass_the_controller,Pass the Controller,25,17.7125
syzgy,SYZGY,25,17.7125
christmas_comes_to_cat_island,Christmas Comes to Cat Island,25,17.7125
it_s_way_past_bed_time,it's way past bed time,25,17.7125
day_and_night_goeunhee,DAY AND NIGHT (GoEunhee),25,17.7125
grab_let_go,Grab & let Go,25,17.7125
ulaplus_10th_anniversary_collection,ULAplus 10th Anniversary Collection,25,17.7125
citadelum_original_soundtrack,Citadelum + Original Soundtrack,25,17.7125
super_ninja_cat_run,Super Ninja Cat Run,25,17.7125
a_dream_of_fire,a dream of fire,25,17.7125
your_orc_boyfriend,YOUR ORC BOYFRIEND,25,17.7125
santa_claus_itch,Santa Claus (itch),25,17.7125
desafio_do_aviaozinho,Desafio do aviãozinho,25,17.7125
christmas_in_dino_town,Christmas In Dino-Town,25,17.7125
i_m_in_your_hands,I'm in your hands,25,17.7125
prison_break_itch_karanganesh,Prison Break (itch) (karanganesh),25,17.7125
cornhole_hero,Cornhole Hero,25,17.7125
merry_christmas_milus,Merry Christmas Milus,25,17.7125
winter_break_enui,Winter break (enui),25,17.7125
womball,Womball,25,17.7125
peter_i_game,Peter I game,25,17.7125
santa_simulator_2018,Santa Simulator 2018,25,17.7125
greater_toronto_animalia,Greater Toronto Animalia,25,17.7125
duke_grabowski_mighty_swashbuckler_deluxe,Duke Grabowski: Mighty Swashbuckler Deluxe,15,17.6975
jovial_jugement,Jovial Jugement,25,17.7125
mortal_reminder,Mortal Reminder,25,17.7125
naughty_to_nice,Naughty to Nice,25,17.7125
les_aventures_de_lapin_lapin,Les Aventures de Lapin Lapin,25,17.7125
naughty_list_itch,Naughty List (itch),25,17.7125
numbers_tale,Numbers Tale,25,17.7125
nothing_to_see_just_personal_work,"Nothing to see, just personal work",25,17.7125
fps7,fps7,25,17.7125
mathmorras,Mathmorras,25,17.7125
test_pegs,Test (Pegs),25,17.7125
invasi_n,¡Invasión!,25,17.7125
b_e_s_t_collection,B.E.S.T Collection,15,17.6975
cbre_ex,CBRE-EX,15,17.6975
front_mission_3_remake_demo,FRONT MISSION 3: Remake DEMO,25,17.7125
heroines_through_my_lens,Heroines Through My Lens,25,17.7125
milano_s_odd_job_collection,Milano's Odd Job Collection,25,17.7125
angeline_era_supporter_bundle,Angeline Era Supporter Bundle,25,17.7125
cat_named_mojave,Cat Named Mojave,25,17.7125
havendock_full_complete_set,Havendock - Full Complete Set,15,17.6975
blood_refreshed_supply,Blood: Refreshed Supply,25,17.7125
log_away,Log Away,25,17.7125
horses,HORSES,25,17.7125
she_s_leaving,She's Leaving,25,17.7125
lover_kiss_endless_memories_demo,LoveR Kiss Endless Memories Demo,25,17.7125
lover_kiss_endless_memories,LoveR Kiss Endless Memories,25,17.7125
brotherhood,Brotherhood,25,17.7125
defender_of_the_crown_the_legend_returns,Defender of the Crown: The Legend Returns,25,17.7125
pit_panic,Pit Panic,25,17.7125
fogpiercer,Fogpiercer,25,17.7125
wingspan_bird_packs_season_pass,Wingspan: Bird Packs Season Pass,25,17.7125
atre_dominance_wars,Atre: Dominance Wars,25,17.7125
the_7th_guest_remake,The 7th Guest Remake,25,17.7125
mina_the_hollower_soundtrack_bundle,Mina the Hollower & Soundtrack Bundle,15,17.6975
disgraced_state_agents_bundle,Disgraced State Agents Bundle,15,17.6975
868_back,868-BACK,25,17.7125
scale_the_depths,Scale the Depths,25,17.7125
enter_the_chronosphere,Enter the Chronosphere,15,17.6975
zero_parades_for_dead_spies_bundle,ZERO PARADES: For Dead Spies Bundle,25,17.7125
coffee_talk_tokyo,Coffee Talk Tokyo,25,17.7125
celsius_strays_demo,Celsius Strays Demo,25,17.7125
blades_of_fire_artbook,Blades of Fire - Artbook,15,17.6975
blades_of_fire_demo,Blades of Fire Demo,25,17.7125
blades_of_fire_original_soundtrack,Blades of Fire - Original Soundtrack,15,17.6975
tennis_manager_26,Tennis Manager 26,25,17.7125
the_golden_caravan_demo,The Golden Caravan Demo,25,17.7125
botlings_demo,Botlings Demo,25,17.7125
forbidden_solitaire,Forbidden Solitaire,25,17.7125
aphelion_deluxe,Aphelion Deluxe,25,17.7125
curse_of_pirates,Curse of Pirates,25,17.7125
a_tragedy_in_elvish,A Tragedy in Elvish,25,17.7125
terraformers_collection,Terraformers Collection,15,17.6975
shantytown,ShantyTown,25,17.7125
seeds_of_calamity_farmhouse_supporter_pack,Seeds of Calamity - Farmhouse Supporter Pack,15,17.6975
arcadia_fallen_ii_digital_deluxe,Arcadia Fallen II - Digital Deluxe,15,17.6975
the_occultist_deluxe_upgrade_pack,The Occultist - Deluxe Upgrade Pack,25,17.7125
runescape_dragonwilds_dedicated_server,RuneScape Dragonwilds: Dedicated Server,15,17.6975
bloodletter,BLOODLETTER,15,17.6975
etrange_overlord,Etrange Overlord,25,17.7125
summer_s_heartbeat,Summer's Heartbeat,25,17.7125
two_beasts_or_not_to_beast,Two Beasts Or Not To Beast!,25,17.7125
headquarters_cold_war,Headquarters: Cold War,25,17.7125
valor_of_man,Valor of Man,25,17.7125
haunted_lands,Haunted Lands,25,17.7125
dungeons_of_dusk_demo,Dungeons of DUSK Demo,25,17.7125
card_corner,Card Corner,25,17.7125
after_the_wane_demo,After the Wane Demo,15,17.6975
heavy_hearts,Heavy Hearts,25,17.7125
cateia_adventure_bundle,Cateia Adventure Bundle,15,17.6975
forgotten_lands_bundle,Forgotten Lands Bundle,15,17.6975
under_the_island_selections_from_the_original_game_soundtrack,Under the Island (Selections from the Original Game Soundtrack),15,17.6975
forgotlings,Forgotlings,25,17.7125
an_abyss_of_dreams,An Abyss of Dreams,25,17.7125
reanimal_season_pass,REANIMAL: Season Pass,15,17.6975
monsters_and_me_deluxe,Monsters and Me Deluxe,15,17.6975
monsters_and_me,Monsters and Me,15,17.6975
menace_2026,MENACE (2026),25,17.7125
lovish_deluxe,Lovish Deluxe,15,17.6975
lovish,Lovish,25,17.7125
the_18th_attic_paranormal_anomaly_hunting_game,The 18th Attic - Paranormal Anomaly Hunting Game,25,17.7125
banquet_for_fools_soundtrack,Banquet for Fools + Soundtrack,25,17.7125
five_hearts_under_one_roof_complete_series,Five Hearts Under One Roof: Complete Series,15,17.6975
escape_from_ever_after,Escape from Ever After,25,17.7125
five_hearts_under_one_roof_2,Five Hearts Under One Roof 2,25,17.7125
spongebob_squarepants_titans_of_the_tide_tidal_season_pass,SpongeBob SquarePants: Titans of the Tide - Tidal Season Pass,15,17.6975
final_fantasy_crystal_chronicles_remastered_edition_duplicate,Final Fantasy Crystal Chronicles Remastered Edition [duplicate],0,17.675
final_fantasy_x_hd_remaster,Final Fantasy X: HD Remaster,10,17.69
pikmin_2_hd,Pikmin 2 HD,10,17.69
drawsome_artist,Drawsome Artist,25,17.7125
mystery_in_london_on_the_trail_of_jack_the_ripper,Mystery in London: On the Trail of Jack the Ripper,25,17.7125
holly_a_christmas_tale,Holly: A Christmas Tale,25,17.7125
hidden_secrets_the_nightmare,Hidden Secrets: The Nightmare,25,17.7125
canvas_motif_of_sepia,Canvas: Motif of Sepia,25,17.7125
deal_or_no_deal_secret_vault_games,Deal or No Deal: Secret Vault Games,25,17.7125
agatha_christie_peril_at_end_house,Agatha Christie: Peril at End House,25,17.7125
paws_claws_dogs_cats_best_friends,Paws & Claws Dogs & Cats Best Friends,15,17.6975
my_doll,My Doll,25,17.7125
my_dream_job_babysitter,My Dream Job: Babysitter,25,17.7125
fab_fashion,Fab Fashion,25,17.7125
spiderz,Spiderz!,25,17.7125
fritz_11,Fritz 11,25,17.7125
interactive_storybook_ds_series_2,Interactive Storybook DS Series 2,25,17.7125
shredder_11,Shredder 11,15,17.6975
rhythm_n_notes,Rhythm 'n' Notes,25,17.7125
gate_of_thunder,Gate of Thunder,25,17.7125
my_first_pony,My First Pony,25,17.7125
scriptarians_the_tournament,Scriptarians: The Tournament,25,17.7125
pirateville,Pirateville,25,17.7125
101_puppy_pets,101 Puppy Pets,25,17.7125
neptune_s_secret,Neptune's Secret,25,17.7125
playdetective_heartbreakers,PlayDetective: Heartbreakers,25,17.7125
the_golden_path_of_plumeboom,The Golden Path of Plumeboom,25,17.7125
spelling_challenges_more,Spelling Challenges & More,15,17.6975
legends_of_norrath,Legends of Norrath,15,17.6975
let_s_ride_championship_dreams,Let's Ride! Championship Dreams,25,17.7125
dweebs_3_furbidden_planets,Dweebs 3: Furbidden Planets,25,17.7125
baby_luv,Baby Luv,25,17.7125
fetch_it_again,Fetch It Again!,25,17.7125
atv_thunder_ridge_riders_monster_trucks_mayhem,ATV: Thunder Ridge Riders/Monster Trucks Mayhem,15,17.6975
xou_dou_qi,Xou Dou Qi,25,17.7125
the_80_s_game_with_martha_quinn,The 80's Game With Martha Quinn,25,17.7125
paws_claws_pet_vet_healing_hands,Paws & Claws: Pet Vet Healing Hands,15,17.6975
colossus_chess,Colossus Chess,25,17.7125
plumeboom_the_first_chapter,Plumeboom: The First Chapter,25,17.7125
dream_day_honeymoon,Dream Day Honeymoon,25,17.7125
secrets_of_great_art,Secrets of Great Art,25,17.7125
shrek_ogres_and_dronkeys,Shrek: Ogres and Dronkeys,25,17.7125
deer_winter,deer winter,25,17.7125
kare_wa_kanojo,Kare wa Kanojo (彼は彼女),25,17.7125
well_it_s_an_essay_about_jon,Well it's an essay about Jon,25,17.7125
veggie_panino_tactics,Veggie Panino Tactics,25,17.7125
iapetus,iapetus,25,17.7125
cuberun_itch_samhackergames,CubeRun (itch) (SamHackerGames),25,17.7125
nieve,nieve,25,17.7125
cool_game_coool_devlop_fan_tasic_ic,COOL GAME (COOOL DEVLOP FAN TASIC IC),25,17.7125
cold_snap,Cold Snap,25,17.7125
mr_fox_want_go_to_chesore,Mr.Fox want go to Chesore,25,17.7125
west_pier_brighton,"West Pier, Brighton",25,17.7125
we_float,We float.,25,17.7125
dropperman,Dropperman,25,17.7125
escape_from_the_cosmic_abyss_itch,Escape From The Cosmic Abyss (itch),25,17.7125
gliding_through_the_trees,Gliding Through the Trees,25,17.7125
fullmetal_alchemist_bluebird_s_illusion_remake,Fullmetal Alchemist: Bluebird's Illusion Remake,25,17.7125
maybe_i_should_just_read_or_something,maybe i should just read or something,25,17.7125
z_sector_zombie_roadkill_0_1,Z-Sector Zombie Roadkill 0.1,25,17.7125
balance_itch_free2play_entertainment_freezernick,"Balance (itch) (Free2Play-Entertainment, FreezerNick)",25,17.7125
catharsis_2017,Catharsis 2017,25,17.7125
juniden_dash_beta,Juniden Dash [BETA],25,17.7125
dinner_with_friends,Dinner With Friends,25,17.7125
dodger,DODGER,25,17.7125
grizzmaker3000,GrizzMaker3000,25,17.7125
